Id,State,black,green,arrow,red,yellow,right
black_201,['black'],1,0,0,0,0,0
black_202,['black'],1,0,0,0,0,0
black_203,['black'],1,0,0,0,0,0
black_204,['black'],1,0,0,0,0,0
black_205,['black'],1,0,0,0,0,0
black_206,['black'],1,0,0,0,0,0
black_207,['black'],1,0,0,0,0,0
black_209,['black'],1,0,0,0,0,0
black_210,['black'],1,0,0,0,0,0
black_211,['black'],1,0,0,0,0,0
black_212,['black'],1,0,0,0,0,0
black_213,['black'],1,0,0,0,0,0
black_214,['black'],1,0,0,0,0,0
black_215,['black'],1,0,0,0,0,0
black_216,['black'],1,0,0,0,0,0
black_217,['black'],1,0,0,0,0,0
black_219,['black'],1,0,0,0,0,0
black_220,['black'],1,0,0,0,0,0
black_221,['black'],1,0,0,0,0,0
black_224,['black'],1,0,0,0,0,0
black_225,['black'],1,0,0,0,0,0
black_226,['black'],1,0,0,0,0,0
black_228,['black'],1,0,0,0,0,0
black_229,['black'],1,0,0,0,0,0
black_231,['black'],1,0,0,0,0,0
black_232,['black'],1,0,0,0,0,0
black_233,['black'],1,0,0,0,0,0
black_235,['black'],1,0,0,0,0,0
black_236,['black'],1,0,0,0,0,0
black_238,['black'],1,0,0,0,0,0
black_239,['black'],1,0,0,0,0,0
black_240,['black'],1,0,0,0,0,0
black_241,['black'],1,0,0,0,0,0
black_242,['black'],1,0,0,0,0,0
black_243,['black'],1,0,0,0,0,0
black_244,['black'],1,0,0,0,0,0
black_245,['black'],1,0,0,0,0,0
black_246,['black'],1,0,0,0,0,0
black_247,['black'],1,0,0,0,0,0
black_248,['black'],1,0,0,0,0,0
black_249,['black'],1,0,0,0,0,0
black_252,['black'],1,0,0,0,0,0
black_254,['black'],1,0,0,0,0,0
black_255,['black'],1,0,0,0,0,0
black_256,['black'],1,0,0,0,0,0
black_257,['black'],1,0,0,0,0,0
black_259,['black'],1,0,0,0,0,0
black_260,['black'],1,0,0,0,0,0
black_262,['black'],1,0,0,0,0,0
black_263,['black'],1,0,0,0,0,0
black_264,['black'],1,0,0,0,0,0
black_265,['black'],1,0,0,0,0,0
black_266,['black'],1,0,0,0,0,0
black_270,['black'],1,0,0,0,0,0
black_271,['black'],1,0,0,0,0,0
black_272,['black'],1,0,0,0,0,0
black_273,['black'],1,0,0,0,0,0
black_276,['black'],1,0,0,0,0,0
black_280,['black'],1,0,0,0,0,0
black_281,['black'],1,0,0,0,0,0
black_282,['black'],1,0,0,0,0,0
black_283,['black'],1,0,0,0,0,0
black_285,['black'],1,0,0,0,0,0
black_286,['black'],1,0,0,0,0,0
black_289,['black'],1,0,0,0,0,0
black_290,['black'],1,0,0,0,0,0
black_291,['black'],1,0,0,0,0,0
black_292,['black'],1,0,0,0,0,0
black_293,['black'],1,0,0,0,0,0
black_296,['black'],1,0,0,0,0,0
black_298,['black'],1,0,0,0,0,0
black_299,['black'],1,0,0,0,0,0
black_303,['black'],1,0,0,0,0,0
black_304,['black'],1,0,0,0,0,0
black_305,['black'],1,0,0,0,0,0
black_306,['black'],1,0,0,0,0,0
black_307,['black'],1,0,0,0,0,0
black_308,['black'],1,0,0,0,0,0
black_309,['black'],1,0,0,0,0,0
black_310,['black'],1,0,0,0,0,0
black_312,['black'],1,0,0,0,0,0
black_313,['black'],1,0,0,0,0,0
black_314,['black'],1,0,0,0,0,0
black_317,['black'],1,0,0,0,0,0
black_318,['black'],1,0,0,0,0,0
black_321,['black'],1,0,0,0,0,0
black_322,['black'],1,0,0,0,0,0
black_323,['black'],1,0,0,0,0,0
black_325,['black'],1,0,0,0,0,0
black_326,['black'],1,0,0,0,0,0
black_327,['black'],1,0,0,0,0,0
black_328,['black'],1,0,0,0,0,0
black_329,['black'],1,0,0,0,0,0
black_330,['black'],1,0,0,0,0,0
black_333,['black'],1,0,0,0,0,0
black_334,['black'],1,0,0,0,0,0
black_335,['black'],1,0,0,0,0,0
black_336,['black'],1,0,0,0,0,0
black_337,['black'],1,0,0,0,0,0
black_338,['black'],1,0,0,0,0,0
black_339,['black'],1,0,0,0,0,0
black_341,['black'],1,0,0,0,0,0
black_342,['black'],1,0,0,0,0,0
black_343,['black'],1,0,0,0,0,0
black_344,['black'],1,0,0,0,0,0
black_347,['black'],1,0,0,0,0,0
black_349,['black'],1,0,0,0,0,0
black_350,['black'],1,0,0,0,0,0
black_351,['black'],1,0,0,0,0,0
black_352,['black'],1,0,0,0,0,0
black_355,['black'],1,0,0,0,0,0
black_356,['black'],1,0,0,0,0,0
black_358,['black'],1,0,0,0,0,0
black_359,['black'],1,0,0,0,0,0
black_361,['black'],1,0,0,0,0,0
black_362,['black'],1,0,0,0,0,0
black_363,['black'],1,0,0,0,0,0
black_365,['black'],1,0,0,0,0,0
black_366,['black'],1,0,0,0,0,0
black_367,['black'],1,0,0,0,0,0
black_368,['black'],1,0,0,0,0,0
black_370,['black'],1,0,0,0,0,0
black_372,['black'],1,0,0,0,0,0
black_373,['black'],1,0,0,0,0,0
black_374,['black'],1,0,0,0,0,0
black_375,['black'],1,0,0,0,0,0
black_376,['black'],1,0,0,0,0,0
black_377,['black'],1,0,0,0,0,0
black_378,['black'],1,0,0,0,0,0
black_379,['black'],1,0,0,0,0,0
black_380,['black'],1,0,0,0,0,0
black_383,['black'],1,0,0,0,0,0
black_385,['black'],1,0,0,0,0,0
black_386,['black'],1,0,0,0,0,0
black_388,['black'],1,0,0,0,0,0
black_390,['black'],1,0,0,0,0,0
black_391,['black'],1,0,0,0,0,0
black_392,['black'],1,0,0,0,0,0
black_394,['black'],1,0,0,0,0,0
black_395,['black'],1,0,0,0,0,0
black_396,['black'],1,0,0,0,0,0
black_397,['black'],1,0,0,0,0,0
black_398,['black'],1,0,0,0,0,0
black_399,['black'],1,0,0,0,0,0
black_400,['black'],1,0,0,0,0,0
black_401,['black'],1,0,0,0,0,0
black_402,['black'],1,0,0,0,0,0
black_405,['black'],1,0,0,0,0,0
black_406,['black'],1,0,0,0,0,0
black_407,['black'],1,0,0,0,0,0
black_408,['black'],1,0,0,0,0,0
black_410,['black'],1,0,0,0,0,0
black_411,['black'],1,0,0,0,0,0
black_413,['black'],1,0,0,0,0,0
black_414,['black'],1,0,0,0,0,0
black_415,['black'],1,0,0,0,0,0
black_416,['black'],1,0,0,0,0,0
black_417,['black'],1,0,0,0,0,0
black_418,['black'],1,0,0,0,0,0
black_421,['black'],1,0,0,0,0,0
black_422,['black'],1,0,0,0,0,0
black_425,['black'],1,0,0,0,0,0
black_426,['black'],1,0,0,0,0,0
black_428,['black'],1,0,0,0,0,0
black_430,['black'],1,0,0,0,0,0
black_431,['black'],1,0,0,0,0,0
black_432,['black'],1,0,0,0,0,0
black_433,['black'],1,0,0,0,0,0
black_434,['black'],1,0,0,0,0,0
black_436,['black'],1,0,0,0,0,0
black_438,['black'],1,0,0,0,0,0
black_439,['black'],1,0,0,0,0,0
black_440,['black'],1,0,0,0,0,0
black_442,['black'],1,0,0,0,0,0
black_443,['black'],1,0,0,0,0,0
black_444,['black'],1,0,0,0,0,0
black_446,['black'],1,0,0,0,0,0
black_447,['black'],1,0,0,0,0,0
black_448,['black'],1,0,0,0,0,0
black_449,['black'],1,0,0,0,0,0
black_450,['black'],1,0,0,0,0,0
black_451,['black'],1,0,0,0,0,0
black_452,['black'],1,0,0,0,0,0
black_454,['black'],1,0,0,0,0,0
black_456,['black'],1,0,0,0,0,0
black_461,['black'],1,0,0,0,0,0
black_462,['black'],1,0,0,0,0,0
black_463,['black'],1,0,0,0,0,0
black_464,['black'],1,0,0,0,0,0
black_466,['black'],1,0,0,0,0,0
black_467,['black'],1,0,0,0,0,0
black_468,['black'],1,0,0,0,0,0
black_469,['black'],1,0,0,0,0,0
black_470,['black'],1,0,0,0,0,0
black_471,['black'],1,0,0,0,0,0
black_472,['black'],1,0,0,0,0,0
black_473,['black'],1,0,0,0,0,0
black_474,['black'],1,0,0,0,0,0
black_475,['black'],1,0,0,0,0,0
black_478,['black'],1,0,0,0,0,0
black_481,['black'],1,0,0,0,0,0
black_483,['black'],1,0,0,0,0,0
black_484,['black'],1,0,0,0,0,0
black_485,['black'],1,0,0,0,0,0
black_486,['black'],1,0,0,0,0,0
black_488,['black'],1,0,0,0,0,0
black_489,['black'],1,0,0,0,0,0
black_490,['black'],1,0,0,0,0,0
black_491,['black'],1,0,0,0,0,0
black_493,['black'],1,0,0,0,0,0
black_494,['black'],1,0,0,0,0,0
black_495,['black'],1,0,0,0,0,0
black_496,['black'],1,0,0,0,0,0
black_497,['black'],1,0,0,0,0,0
black_498,['black'],1,0,0,0,0,0
black_499,['black'],1,0,0,0,0,0
black_500,['black'],1,0,0,0,0,0
black_501,['black'],1,0,0,0,0,0
black_502,['black'],1,0,0,0,0,0
black_505,['black'],1,0,0,0,0,0
black_508,['black'],1,0,0,0,0,0
black_509,['black'],1,0,0,0,0,0
black_510,['black'],1,0,0,0,0,0
black_511,['black'],1,0,0,0,0,0
black_512,['black'],1,0,0,0,0,0
black_515,['black'],1,0,0,0,0,0
black_516,['black'],1,0,0,0,0,0
black_517,['black'],1,0,0,0,0,0
black_519,['black'],1,0,0,0,0,0
black_520,['black'],1,0,0,0,0,0
black_521,['black'],1,0,0,0,0,0
black_522,['black'],1,0,0,0,0,0
black_523,['black'],1,0,0,0,0,0
black_524,['black'],1,0,0,0,0,0
black_525,['black'],1,0,0,0,0,0
black_526,['black'],1,0,0,0,0,0
black_527,['black'],1,0,0,0,0,0
black_528,['black'],1,0,0,0,0,0
black_529,['black'],1,0,0,0,0,0
black_530,['black'],1,0,0,0,0,0
black_531,['black'],1,0,0,0,0,0
black_532,['black'],1,0,0,0,0,0
black_533,['black'],1,0,0,0,0,0
black_534,['black'],1,0,0,0,0,0
black_535,['black'],1,0,0,0,0,0
black_536,['black'],1,0,0,0,0,0
black_539,['black'],1,0,0,0,0,0
black_540,['black'],1,0,0,0,0,0
black_541,['black'],1,0,0,0,0,0
black_542,['black'],1,0,0,0,0,0
black_543,['black'],1,0,0,0,0,0
black_544,['black'],1,0,0,0,0,0
black_545,['black'],1,0,0,0,0,0
black_546,['black'],1,0,0,0,0,0
black_547,['black'],1,0,0,0,0,0
black_549,['black'],1,0,0,0,0,0
black_550,['black'],1,0,0,0,0,0
black_553,['black'],1,0,0,0,0,0
black_554,['black'],1,0,0,0,0,0
black_555,['black'],1,0,0,0,0,0
black_557,['black'],1,0,0,0,0,0
black_558,['black'],1,0,0,0,0,0
black_561,['black'],1,0,0,0,0,0
black_562,['black'],1,0,0,0,0,0
black_563,['black'],1,0,0,0,0,0
black_564,['black'],1,0,0,0,0,0
black_565,['black'],1,0,0,0,0,0
black_566,['black'],1,0,0,0,0,0
black_567,['black'],1,0,0,0,0,0
black_568,['black'],1,0,0,0,0,0
black_569,['black'],1,0,0,0,0,0
black_570,['black'],1,0,0,0,0,0
black_571,['black'],1,0,0,0,0,0
black_573,['black'],1,0,0,0,0,0
black_574,['black'],1,0,0,0,0,0
black_577,['black'],1,0,0,0,0,0
black_578,['black'],1,0,0,0,0,0
black_580,['black'],1,0,0,0,0,0
black_581,['black'],1,0,0,0,0,0
black_582,['black'],1,0,0,0,0,0
black_583,['black'],1,0,0,0,0,0
black_584,['black'],1,0,0,0,0,0
black_585,['black'],1,0,0,0,0,0
black_586,['black'],1,0,0,0,0,0
black_587,['black'],1,0,0,0,0,0
black_589,['black'],1,0,0,0,0,0
black_590,['black'],1,0,0,0,0,0
black_591,['black'],1,0,0,0,0,0
black_592,['black'],1,0,0,0,0,0
black_593,['black'],1,0,0,0,0,0
black_594,['black'],1,0,0,0,0,0
black_596,['black'],1,0,0,0,0,0
black_597,['black'],1,0,0,0,0,0
black_598,['black'],1,0,0,0,0,0
black_599,['black'],1,0,0,0,0,0
black_600,['black'],1,0,0,0,0,0
black_602,['black'],1,0,0,0,0,0
black_603,['black'],1,0,0,0,0,0
black_604,['black'],1,0,0,0,0,0
black_605,['black'],1,0,0,0,0,0
black_606,['black'],1,0,0,0,0,0
black_607,['black'],1,0,0,0,0,0
black_609,['black'],1,0,0,0,0,0
black_610,['black'],1,0,0,0,0,0
black_611,['black'],1,0,0,0,0,0
black_613,['black'],1,0,0,0,0,0
black_617,['black'],1,0,0,0,0,0
black_618,['black'],1,0,0,0,0,0
black_619,['black'],1,0,0,0,0,0
black_620,['black'],1,0,0,0,0,0
black_621,['black'],1,0,0,0,0,0
black_622,['black'],1,0,0,0,0,0
black_623,['black'],1,0,0,0,0,0
black_625,['black'],1,0,0,0,0,0
black_626,['black'],1,0,0,0,0,0
black_628,['black'],1,0,0,0,0,0
black_631,['black'],1,0,0,0,0,0
black_634,['black'],1,0,0,0,0,0
black_635,['black'],1,0,0,0,0,0
black_636,['black'],1,0,0,0,0,0
black_638,['black'],1,0,0,0,0,0
black_639,['black'],1,0,0,0,0,0
black_640,['black'],1,0,0,0,0,0
black_641,['black'],1,0,0,0,0,0
black_642,['black'],1,0,0,0,0,0
black_643,['black'],1,0,0,0,0,0
black_644,['black'],1,0,0,0,0,0
black_645,['black'],1,0,0,0,0,0
black_646,['black'],1,0,0,0,0,0
black_648,['black'],1,0,0,0,0,0
black_649,['black'],1,0,0,0,0,0
black_650,['black'],1,0,0,0,0,0
black_651,['black'],1,0,0,0,0,0
black_654,['black'],1,0,0,0,0,0
black_655,['black'],1,0,0,0,0,0
black_656,['black'],1,0,0,0,0,0
black_660,['black'],1,0,0,0,0,0
black_661,['black'],1,0,0,0,0,0
black_662,['black'],1,0,0,0,0,0
black_663,['black'],1,0,0,0,0,0
black_665,['black'],1,0,0,0,0,0
black_666,['black'],1,0,0,0,0,0
black_668,['black'],1,0,0,0,0,0
black_671,['black'],1,0,0,0,0,0
black_672,['black'],1,0,0,0,0,0
black_673,['black'],1,0,0,0,0,0
black_674,['black'],1,0,0,0,0,0
black_675,['black'],1,0,0,0,0,0
black_678,['black'],1,0,0,0,0,0
black_679,['black'],1,0,0,0,0,0
black_680,['black'],1,0,0,0,0,0
black_681,['black'],1,0,0,0,0,0
black_682,['black'],1,0,0,0,0,0
black_683,['black'],1,0,0,0,0,0
black_685,['black'],1,0,0,0,0,0
black_686,['black'],1,0,0,0,0,0
black_687,['black'],1,0,0,0,0,0
black_688,['black'],1,0,0,0,0,0
black_690,['black'],1,0,0,0,0,0
black_691,['black'],1,0,0,0,0,0
black_695,['black'],1,0,0,0,0,0
black_696,['black'],1,0,0,0,0,0
black_697,['black'],1,0,0,0,0,0
black_699,['black'],1,0,0,0,0,0
black_702,['black'],1,0,0,0,0,0
black_704,['black'],1,0,0,0,0,0
black_705,['black'],1,0,0,0,0,0
black_706,['black'],1,0,0,0,0,0
black_707,['black'],1,0,0,0,0,0
black_709,['black'],1,0,0,0,0,0
black_710,['black'],1,0,0,0,0,0
black_711,['black'],1,0,0,0,0,0
black_712,['black'],1,0,0,0,0,0
black_714,['black'],1,0,0,0,0,0
black_715,['black'],1,0,0,0,0,0
black_716,['black'],1,0,0,0,0,0
black_720,['black'],1,0,0,0,0,0
black_721,['black'],1,0,0,0,0,0
black_722,['black'],1,0,0,0,0,0
black_723,['black'],1,0,0,0,0,0
black_724,['black'],1,0,0,0,0,0
black_725,['black'],1,0,0,0,0,0
black_726,['black'],1,0,0,0,0,0
black_728,['black'],1,0,0,0,0,0
black_729,['black'],1,0,0,0,0,0
black_730,['black'],1,0,0,0,0,0
black_731,['black'],1,0,0,0,0,0
black_733,['black'],1,0,0,0,0,0
black_735,['black'],1,0,0,0,0,0
black_738,['black'],1,0,0,0,0,0
black_741,['black'],1,0,0,0,0,0
black_742,['black'],1,0,0,0,0,0
black_744,['black'],1,0,0,0,0,0
black_745,['black'],1,0,0,0,0,0
black_746,['black'],1,0,0,0,0,0
black_747,['black'],1,0,0,0,0,0
black_748,['black'],1,0,0,0,0,0
black_749,['black'],1,0,0,0,0,0
black_750,['black'],1,0,0,0,0,0
black_751,['black'],1,0,0,0,0,0
black_752,['black'],1,0,0,0,0,0
black_753,['black'],1,0,0,0,0,0
black_754,['black'],1,0,0,0,0,0
black_755,['black'],1,0,0,0,0,0
black_756,['black'],1,0,0,0,0,0
black_757,['black'],1,0,0,0,0,0
black_759,['black'],1,0,0,0,0,0
black_760,['black'],1,0,0,0,0,0
black_761,['black'],1,0,0,0,0,0
black_762,['black'],1,0,0,0,0,0
black_763,['black'],1,0,0,0,0,0
black_764,['black'],1,0,0,0,0,0
black_765,['black'],1,0,0,0,0,0
black_767,['black'],1,0,0,0,0,0
black_768,['black'],1,0,0,0,0,0
black_769,['black'],1,0,0,0,0,0
black_770,['black'],1,0,0,0,0,0
black_771,['black'],1,0,0,0,0,0
black_772,['black'],1,0,0,0,0,0
black_773,['black'],1,0,0,0,0,0
black_774,['black'],1,0,0,0,0,0
black_775,['black'],1,0,0,0,0,0
black_776,['black'],1,0,0,0,0,0
black_777,['black'],1,0,0,0,0,0
black_778,['black'],1,0,0,0,0,0
black_779,['black'],1,0,0,0,0,0
black_780,['black'],1,0,0,0,0,0
black_783,['black'],1,0,0,0,0,0
black_784,['black'],1,0,0,0,0,0
black_786,['black'],1,0,0,0,0,0
black_787,['black'],1,0,0,0,0,0
black_789,['black'],1,0,0,0,0,0
black_791,['black'],1,0,0,0,0,0
black_792,['black'],1,0,0,0,0,0
black_795,['black'],1,0,0,0,0,0
black_797,['black'],1,0,0,0,0,0
black_798,['black'],1,0,0,0,0,0
black_799,['black'],1,0,0,0,0,0
black_800,['black'],1,0,0,0,0,0
black_801,['black'],1,0,0,0,0,0
black_802,['black'],1,0,0,0,0,0
black_804,['black'],1,0,0,0,0,0
black_805,['black'],1,0,0,0,0,0
black_806,['black'],1,0,0,0,0,0
black_807,['black'],1,0,0,0,0,0
black_808,['black'],1,0,0,0,0,0
black_809,['black'],1,0,0,0,0,0
black_810,['black'],1,0,0,0,0,0
black_811,['black'],1,0,0,0,0,0
black_812,['black'],1,0,0,0,0,0
black_813,['black'],1,0,0,0,0,0
black_814,['black'],1,0,0,0,0,0
black_815,['black'],1,0,0,0,0,0
black_818,['black'],1,0,0,0,0,0
black_819,['black'],1,0,0,0,0,0
black_820,['black'],1,0,0,0,0,0
black_821,['black'],1,0,0,0,0,0
black_822,['black'],1,0,0,0,0,0
black_823,['black'],1,0,0,0,0,0
black_825,['black'],1,0,0,0,0,0
black_826,['black'],1,0,0,0,0,0
black_827,['black'],1,0,0,0,0,0
black_829,['black'],1,0,0,0,0,0
black_830,['black'],1,0,0,0,0,0
black_832,['black'],1,0,0,0,0,0
black_835,['black'],1,0,0,0,0,0
black_837,['black'],1,0,0,0,0,0
black_838,['black'],1,0,0,0,0,0
black_839,['black'],1,0,0,0,0,0
black_841,['black'],1,0,0,0,0,0
black_842,['black'],1,0,0,0,0,0
black_843,['black'],1,0,0,0,0,0
black_844,['black'],1,0,0,0,0,0
black_845,['black'],1,0,0,0,0,0
black_846,['black'],1,0,0,0,0,0
black_847,['black'],1,0,0,0,0,0
black_848,['black'],1,0,0,0,0,0
black_849,['black'],1,0,0,0,0,0
black_850,['black'],1,0,0,0,0,0
black_851,['black'],1,0,0,0,0,0
black_852,['black'],1,0,0,0,0,0
black_853,['black'],1,0,0,0,0,0
black_854,['black'],1,0,0,0,0,0
black_855,['black'],1,0,0,0,0,0
black_856,['black'],1,0,0,0,0,0
black_857,['black'],1,0,0,0,0,0
black_860,['black'],1,0,0,0,0,0
black_861,['black'],1,0,0,0,0,0
black_864,['black'],1,0,0,0,0,0
black_865,['black'],1,0,0,0,0,0
black_867,['black'],1,0,0,0,0,0
black_869,['black'],1,0,0,0,0,0
black_871,['black'],1,0,0,0,0,0
black_873,['black'],1,0,0,0,0,0
black_875,['black'],1,0,0,0,0,0
black_877,['black'],1,0,0,0,0,0
black_879,['black'],1,0,0,0,0,0
black_880,['black'],1,0,0,0,0,0
black_882,['black'],1,0,0,0,0,0
black_884,['black'],1,0,0,0,0,0
black_885,['black'],1,0,0,0,0,0
black_886,['black'],1,0,0,0,0,0
black_887,['black'],1,0,0,0,0,0
black_888,['black'],1,0,0,0,0,0
black_891,['black'],1,0,0,0,0,0
black_892,['black'],1,0,0,0,0,0
black_893,['black'],1,0,0,0,0,0
black_895,['black'],1,0,0,0,0,0
black_898,['black'],1,0,0,0,0,0
black_900,['black'],1,0,0,0,0,0
black_901,['black'],1,0,0,0,0,0
black_904,['black'],1,0,0,0,0,0
black_905,['black'],1,0,0,0,0,0
black_906,['black'],1,0,0,0,0,0
black_908,['black'],1,0,0,0,0,0
black_909,['black'],1,0,0,0,0,0
black_910,['black'],1,0,0,0,0,0
black_911,['black'],1,0,0,0,0,0
black_913,['black'],1,0,0,0,0,0
black_914,['black'],1,0,0,0,0,0
black_916,['black'],1,0,0,0,0,0
black_917,['black'],1,0,0,0,0,0
black_918,['black'],1,0,0,0,0,0
black_919,['black'],1,0,0,0,0,0
black_920,['black'],1,0,0,0,0,0
black_921,['black'],1,0,0,0,0,0
black_922,['black'],1,0,0,0,0,0
black_923,['black'],1,0,0,0,0,0
black_924,['black'],1,0,0,0,0,0
black_925,['black'],1,0,0,0,0,0
black_926,['black'],1,0,0,0,0,0
black_927,['black'],1,0,0,0,0,0
black_928,['black'],1,0,0,0,0,0
black_929,['black'],1,0,0,0,0,0
black_930,['black'],1,0,0,0,0,0
black_931,['black'],1,0,0,0,0,0
black_933,['black'],1,0,0,0,0,0
black_934,['black'],1,0,0,0,0,0
black_935,['black'],1,0,0,0,0,0
black_936,['black'],1,0,0,0,0,0
black_937,['black'],1,0,0,0,0,0
black_938,['black'],1,0,0,0,0,0
black_940,['black'],1,0,0,0,0,0
black_941,['black'],1,0,0,0,0,0
black_942,['black'],1,0,0,0,0,0
black_943,['black'],1,0,0,0,0,0
black_944,['black'],1,0,0,0,0,0
black_945,['black'],1,0,0,0,0,0
black_946,['black'],1,0,0,0,0,0
black_947,['black'],1,0,0,0,0,0
black_948,['black'],1,0,0,0,0,0
black_949,['black'],1,0,0,0,0,0
black_950,['black'],1,0,0,0,0,0
black_951,['black'],1,0,0,0,0,0
black_952,['black'],1,0,0,0,0,0
black_953,['black'],1,0,0,0,0,0
black_954,['black'],1,0,0,0,0,0
