Id,State,black,green,arrow,red,yellow,right
black_381,['black'],1,0,0,0,0,0
black_382,['black'],1,0,0,0,0,0
black_383,['black'],1,0,0,0,0,0
black_387,['black'],1,0,0,0,0,0
black_389,['black'],1,0,0,0,0,0
black_390,['black'],1,0,0,0,0,0
black_391,['black'],1,0,0,0,0,0
black_392,['black'],1,0,0,0,0,0
black_394,['black'],1,0,0,0,0,0
black_397,['black'],1,0,0,0,0,0
black_403,['black'],1,0,0,0,0,0
black_407,['black'],1,0,0,0,0,0
black_410,['black'],1,0,0,0,0,0
black_413,['black'],1,0,0,0,0,0
black_416,['black'],1,0,0,0,0,0
black_423,['black'],1,0,0,0,0,0
black_425,['black'],1,0,0,0,0,0
black_426,['black'],1,0,0,0,0,0
black_427,['black'],1,0,0,0,0,0
black_438,['black'],1,0,0,0,0,0
black_440,['black'],1,0,0,0,0,0
black_443,['black'],1,0,0,0,0,0
black_449,['black'],1,0,0,0,0,0
black_450,['black'],1,0,0,0,0,0
black_451,['black'],1,0,0,0,0,0
black_458,['black'],1,0,0,0,0,0
black_459,['black'],1,0,0,0,0,0
black_462,['black'],1,0,0,0,0,0
black_464,['black'],1,0,0,0,0,0
black_473,['black'],1,0,0,0,0,0
black_479,['black'],1,0,0,0,0,0
black_480,['black'],1,0,0,0,0,0
black_483,['black'],1,0,0,0,0,0
black_492,['black'],1,0,0,0,0,0
black_493,['black'],1,0,0,0,0,0
black_495,['black'],1,0,0,0,0,0
black_496,['black'],1,0,0,0,0,0
black_499,['black'],1,0,0,0,0,0
black_506,['black'],1,0,0,0,0,0
black_509,['black'],1,0,0,0,0,0
black_512,['black'],1,0,0,0,0,0
black_517,['black'],1,0,0,0,0,0
black_518,['black'],1,0,0,0,0,0
black_524,['black'],1,0,0,0,0,0
black_525,['black'],1,0,0,0,0,0
black_527,['black'],1,0,0,0,0,0
black_528,['black'],1,0,0,0,0,0
black_531,['black'],1,0,0,0,0,0
black_534,['black'],1,0,0,0,0,0
black_537,['black'],1,0,0,0,0,0
black_540,['black'],1,0,0,0,0,0
black_542,['black'],1,0,0,0,0,0
black_550,['black'],1,0,0,0,0,0
black_553,['black'],1,0,0,0,0,0
black_555,['black'],1,0,0,0,0,0
black_566,['black'],1,0,0,0,0,0
black_567,['black'],1,0,0,0,0,0
black_569,['black'],1,0,0,0,0,0
black_572,['black'],1,0,0,0,0,0
black_574,['black'],1,0,0,0,0,0
black_577,['black'],1,0,0,0,0,0
black_581,['black'],1,0,0,0,0,0
black_586,['black'],1,0,0,0,0,0
black_589,['black'],1,0,0,0,0,0
black_593,['black'],1,0,0,0,0,0
black_598,['black'],1,0,0,0,0,0
black_601,['black'],1,0,0,0,0,0
black_602,['black'],1,0,0,0,0,0
black_603,['black'],1,0,0,0,0,0
black_610,['black'],1,0,0,0,0,0
black_611,['black'],1,0,0,0,0,0
black_612,['black'],1,0,0,0,0,0
black_615,['black'],1,0,0,0,0,0
black_621,['black'],1,0,0,0,0,0
black_624,['black'],1,0,0,0,0,0
black_626,['black'],1,0,0,0,0,0
black_627,['black'],1,0,0,0,0,0
black_628,['black'],1,0,0,0,0,0
black_630,['black'],1,0,0,0,0,0
black_631,['black'],1,0,0,0,0,0
black_632,['black'],1,0,0,0,0,0
black_634,['black'],1,0,0,0,0,0
black_636,['black'],1,0,0,0,0,0
black_643,['black'],1,0,0,0,0,0
black_644,['black'],1,0,0,0,0,0
black_650,['black'],1,0,0,0,0,0
black_654,['black'],1,0,0,0,0,0
black_655,['black'],1,0,0,0,0,0
black_658,['black'],1,0,0,0,0,0
black_659,['black'],1,0,0,0,0,0
black_660,['black'],1,0,0,0,0,0
black_663,['black'],1,0,0,0,0,0
black_666,['black'],1,0,0,0,0,0
black_669,['black'],1,0,0,0,0,0
black_670,['black'],1,0,0,0,0,0
black_674,['black'],1,0,0,0,0,0
black_679,['black'],1,0,0,0,0,0
black_680,['black'],1,0,0,0,0,0
black_685,['black'],1,0,0,0,0,0
black_687,['black'],1,0,0,0,0,0
black_689,['black'],1,0,0,0,0,0
black_693,['black'],1,0,0,0,0,0
black_695,['black'],1,0,0,0,0,0
black_699,['black'],1,0,0,0,0,0
black_701,['black'],1,0,0,0,0,0
black_702,['black'],1,0,0,0,0,0
black_704,['black'],1,0,0,0,0,0
black_705,['black'],1,0,0,0,0,0
black_710,['black'],1,0,0,0,0,0
black_711,['black'],1,0,0,0,0,0
black_714,['black'],1,0,0,0,0,0
black_717,['black'],1,0,0,0,0,0
black_718,['black'],1,0,0,0,0,0
black_719,['black'],1,0,0,0,0,0
black_720,['black'],1,0,0,0,0,0
black_723,['black'],1,0,0,0,0,0
black_727,['black'],1,0,0,0,0,0
black_728,['black'],1,0,0,0,0,0
black_729,['black'],1,0,0,0,0,0
black_730,['black'],1,0,0,0,0,0
black_731,['black'],1,0,0,0,0,0
black_734,['black'],1,0,0,0,0,0
black_735,['black'],1,0,0,0,0,0
black_736,['black'],1,0,0,0,0,0
black_738,['black'],1,0,0,0,0,0
black_740,['black'],1,0,0,0,0,0
black_742,['black'],1,0,0,0,0,0
black_743,['black'],1,0,0,0,0,0
black_748,['black'],1,0,0,0,0,0
black_751,['black'],1,0,0,0,0,0
black_755,['black'],1,0,0,0,0,0
black_757,['black'],1,0,0,0,0,0
black_760,['black'],1,0,0,0,0,0
black_761,['black'],1,0,0,0,0,0
black_763,['black'],1,0,0,0,0,0
black_765,['black'],1,0,0,0,0,0
black_767,['black'],1,0,0,0,0,0
black_768,['black'],1,0,0,0,0,0
black_769,['black'],1,0,0,0,0,0
black_770,['black'],1,0,0,0,0,0
black_771,['black'],1,0,0,0,0,0
black_773,['black'],1,0,0,0,0,0
black_777,['black'],1,0,0,0,0,0
black_778,['black'],1,0,0,0,0,0
black_784,['black'],1,0,0,0,0,0
black_788,['black'],1,0,0,0,0,0
black_789,['black'],1,0,0,0,0,0
black_793,['black'],1,0,0,0,0,0
black_794,['black'],1,0,0,0,0,0
black_798,['black'],1,0,0,0,0,0
black_802,['black'],1,0,0,0,0,0
black_806,['black'],1,0,0,0,0,0
black_807,['black'],1,0,0,0,0,0
black_808,['black'],1,0,0,0,0,0
black_810,['black'],1,0,0,0,0,0
black_816,['black'],1,0,0,0,0,0
black_817,['black'],1,0,0,0,0,0
black_818,['black'],1,0,0,0,0,0
black_824,['black'],1,0,0,0,0,0
black_826,['black'],1,0,0,0,0,0
black_829,['black'],1,0,0,0,0,0
black_831,['black'],1,0,0,0,0,0
black_833,['black'],1,0,0,0,0,0
black_834,['black'],1,0,0,0,0,0
black_835,['black'],1,0,0,0,0,0
black_838,['black'],1,0,0,0,0,0
black_844,['black'],1,0,0,0,0,0
black_847,['black'],1,0,0,0,0,0
black_850,['black'],1,0,0,0,0,0
black_851,['black'],1,0,0,0,0,0
black_855,['black'],1,0,0,0,0,0
black_858,['black'],1,0,0,0,0,0
black_859,['black'],1,0,0,0,0,0
black_865,['black'],1,0,0,0,0,0
black_866,['black'],1,0,0,0,0,0
black_869,['black'],1,0,0,0,0,0
black_870,['black'],1,0,0,0,0,0
black_871,['black'],1,0,0,0,0,0
black_874,['black'],1,0,0,0,0,0
black_876,['black'],1,0,0,0,0,0
black_879,['black'],1,0,0,0,0,0
black_880,['black'],1,0,0,0,0,0
black_882,['black'],1,0,0,0,0,0
black_883,['black'],1,0,0,0,0,0
black_884,['black'],1,0,0,0,0,0
black_885,['black'],1,0,0,0,0,0
black_887,['black'],1,0,0,0,0,0
black_888,['black'],1,0,0,0,0,0
black_890,['black'],1,0,0,0,0,0
black_891,['black'],1,0,0,0,0,0
black_892,['black'],1,0,0,0,0,0
black_900,['black'],1,0,0,0,0,0
black_902,['black'],1,0,0,0,0,0
black_903,['black'],1,0,0,0,0,0
black_905,['black'],1,0,0,0,0,0
black_907,['black'],1,0,0,0,0,0
black_908,['black'],1,0,0,0,0,0
black_910,['black'],1,0,0,0,0,0
black_913,['black'],1,0,0,0,0,0
black_915,['black'],1,0,0,0,0,0
black_917,['black'],1,0,0,0,0,0
black_919,['black'],1,0,0,0,0,0
black_922,['black'],1,0,0,0,0,0
black_923,['black'],1,0,0,0,0,0
black_924,['black'],1,0,0,0,0,0
black_928,['black'],1,0,0,0,0,0
black_930,['black'],1,0,0,0,0,0
black_933,['black'],1,0,0,0,0,0
black_934,['black'],1,0,0,0,0,0
black_935,['black'],1,0,0,0,0,0
black_936,['black'],1,0,0,0,0,0
black_938,['black'],1,0,0,0,0,0
black_939,['black'],1,0,0,0,0,0
black_940,['black'],1,0,0,0,0,0
black_941,['black'],1,0,0,0,0,0
black_942,['black'],1,0,0,0,0,0
black_947,['black'],1,0,0,0,0,0
black_951,['black'],1,0,0,0,0,0
black_952,['black'],1,0,0,0,0,0
black_955,['black'],1,0,0,0,0,0
black_956,['black'],1,0,0,0,0,0
black_960,['black'],1,0,0,0,0,0
black_964,['black'],1,0,0,0,0,0
black_965,['black'],1,0,0,0,0,0
black_970,['black'],1,0,0,0,0,0
black_971,['black'],1,0,0,0,0,0
black_972,['black'],1,0,0,0,0,0
black_974,['black'],1,0,0,0,0,0
black_978,['black'],1,0,0,0,0,0
black_985,['black'],1,0,0,0,0,0
black_986,['black'],1,0,0,0,0,0
black_987,['black'],1,0,0,0,0,0
black_988,['black'],1,0,0,0,0,0
black_992,['black'],1,0,0,0,0,0
black_999,['black'],1,0,0,0,0,0
black_1000,['black'],1,0,0,0,0,0
black_1005,['black'],1,0,0,0,0,0
black_1008,['black'],1,0,0,0,0,0
black_1010,['black'],1,0,0,0,0,0
black_1011,['black'],1,0,0,0,0,0
black_1016,['black'],1,0,0,0,0,0
black_1018,['black'],1,0,0,0,0,0
black_1023,['black'],1,0,0,0,0,0
black_1028,['black'],1,0,0,0,0,0
black_1032,['black'],1,0,0,0,0,0
black_1038,['black'],1,0,0,0,0,0
black_1040,['black'],1,0,0,0,0,0
black_1042,['black'],1,0,0,0,0,0
black_1043,['black'],1,0,0,0,0,0
black_1044,['black'],1,0,0,0,0,0
black_1045,['black'],1,0,0,0,0,0
black_1046,['black'],1,0,0,0,0,0
black_1048,['black'],1,0,0,0,0,0
black_1051,['black'],1,0,0,0,0,0
black_1054,['black'],1,0,0,0,0,0
black_1055,['black'],1,0,0,0,0,0
black_1056,['black'],1,0,0,0,0,0
black_1062,['black'],1,0,0,0,0,0
black_1063,['black'],1,0,0,0,0,0
black_1064,['black'],1,0,0,0,0,0
black_1074,['black'],1,0,0,0,0,0
black_1077,['black'],1,0,0,0,0,0
black_1080,['black'],1,0,0,0,0,0
black_1082,['black'],1,0,0,0,0,0
black_1087,['black'],1,0,0,0,0,0
black_1090,['black'],1,0,0,0,0,0
black_1091,['black'],1,0,0,0,0,0
black_1093,['black'],1,0,0,0,0,0
black_1094,['black'],1,0,0,0,0,0
black_1096,['black'],1,0,0,0,0,0
black_1097,['black'],1,0,0,0,0,0
black_1100,['black'],1,0,0,0,0,0
black_1101,['black'],1,0,0,0,0,0
black_1104,['black'],1,0,0,0,0,0
black_1105,['black'],1,0,0,0,0,0
black_1108,['black'],1,0,0,0,0,0
black_1111,['black'],1,0,0,0,0,0
black_1116,['black'],1,0,0,0,0,0
black_1118,['black'],1,0,0,0,0,0
black_1119,['black'],1,0,0,0,0,0
black_1121,['black'],1,0,0,0,0,0
black_1123,['black'],1,0,0,0,0,0
black_1124,['black'],1,0,0,0,0,0
black_1128,['black'],1,0,0,0,0,0
black_1129,['black'],1,0,0,0,0,0
black_1137,['black'],1,0,0,0,0,0
black_1138,['black'],1,0,0,0,0,0
black_1142,['black'],1,0,0,0,0,0
black_1149,['black'],1,0,0,0,0,0
black_1152,['black'],1,0,0,0,0,0
black_1156,['black'],1,0,0,0,0,0
black_1160,['black'],1,0,0,0,0,0
black_1162,['black'],1,0,0,0,0,0
black_1165,['black'],1,0,0,0,0,0
black_1169,['black'],1,0,0,0,0,0
black_1173,['black'],1,0,0,0,0,0
black_1174,['black'],1,0,0,0,0,0
black_1178,['black'],1,0,0,0,0,0
black_1179,['black'],1,0,0,0,0,0
black_1182,['black'],1,0,0,0,0,0
black_1186,['black'],1,0,0,0,0,0
black_1188,['black'],1,0,0,0,0,0
black_1192,['black'],1,0,0,0,0,0
black_1198,['black'],1,0,0,0,0,0
black_1205,['black'],1,0,0,0,0,0
black_1210,['black'],1,0,0,0,0,0
black_1212,['black'],1,0,0,0,0,0
black_1213,['black'],1,0,0,0,0,0
black_1214,['black'],1,0,0,0,0,0
black_1218,['black'],1,0,0,0,0,0
black_1221,['black'],1,0,0,0,0,0
black_1222,['black'],1,0,0,0,0,0
black_1225,['black'],1,0,0,0,0,0
black_1227,['black'],1,0,0,0,0,0
black_1228,['black'],1,0,0,0,0,0
black_1229,['black'],1,0,0,0,0,0
black_1230,['black'],1,0,0,0,0,0
black_1231,['black'],1,0,0,0,0,0
black_1232,['black'],1,0,0,0,0,0
black_1234,['black'],1,0,0,0,0,0
black_1241,['black'],1,0,0,0,0,0
black_1245,['black'],1,0,0,0,0,0
black_1248,['black'],1,0,0,0,0,0
black_1250,['black'],1,0,0,0,0,0
black_1253,['black'],1,0,0,0,0,0
black_1257,['black'],1,0,0,0,0,0
black_1258,['black'],1,0,0,0,0,0
black_1260,['black'],1,0,0,0,0,0
black_1262,['black'],1,0,0,0,0,0
black_1264,['black'],1,0,0,0,0,0
black_1267,['black'],1,0,0,0,0,0
black_1275,['black'],1,0,0,0,0,0
black_1276,['black'],1,0,0,0,0,0
black_1277,['black'],1,0,0,0,0,0
black_1279,['black'],1,0,0,0,0,0
black_1284,['black'],1,0,0,0,0,0
black_1288,['black'],1,0,0,0,0,0
black_1289,['black'],1,0,0,0,0,0
black_1290,['black'],1,0,0,0,0,0
black_1291,['black'],1,0,0,0,0,0
black_1292,['black'],1,0,0,0,0,0
black_1294,['black'],1,0,0,0,0,0
black_1295,['black'],1,0,0,0,0,0
black_1296,['black'],1,0,0,0,0,0
black_1297,['black'],1,0,0,0,0,0
black_1299,['black'],1,0,0,0,0,0
black_1305,['black'],1,0,0,0,0,0
black_1308,['black'],1,0,0,0,0,0
black_1310,['black'],1,0,0,0,0,0
black_1311,['black'],1,0,0,0,0,0
black_1312,['black'],1,0,0,0,0,0
black_1316,['black'],1,0,0,0,0,0
black_1331,['black'],1,0,0,0,0,0
black_1334,['black'],1,0,0,0,0,0
black_1336,['black'],1,0,0,0,0,0
black_1338,['black'],1,0,0,0,0,0
black_1339,['black'],1,0,0,0,0,0
black_1341,['black'],1,0,0,0,0,0
black_1342,['black'],1,0,0,0,0,0
black_1346,['black'],1,0,0,0,0,0
black_1348,['black'],1,0,0,0,0,0
black_1353,['black'],1,0,0,0,0,0
green_18,['green'],0,1,0,0,0,0
green_28,['green'],0,1,0,0,0,0
green_44,['green'],0,1,0,0,0,0
green_107,['green'],0,1,0,0,0,0
green_120,['green'],0,1,0,0,0,0
green_129,['green'],0,1,0,0,0,0
green_132,['green'],0,1,0,0,0,0
green_146,['green'],0,1,0,0,0,0
green_166,['green'],0,1,0,0,0,0
green_204,['green'],0,1,0,0,0,0
green_210,['green'],0,1,0,0,0,0
green_262,['green'],0,1,0,0,0,0
green_263,['green'],0,1,0,0,0,0
green_290,['green'],0,1,0,0,0,0
green_371,['green'],0,1,0,0,0,0
green_401,['green'],0,1,0,0,0,0
green_427,['green'],0,1,0,0,0,0
green_430,['green'],0,1,0,0,0,0
green_433,['green'],0,1,0,0,0,0
green_440,['green'],0,1,0,0,0,0
green_448,['green'],0,1,0,0,0,0
green_555,['green'],0,1,0,0,0,0
green_560,['green'],0,1,0,0,0,0
green_591,['green'],0,1,0,0,0,0
green_597,['green'],0,1,0,0,0,0
green_603,['green'],0,1,0,0,0,0
green_606,['green'],0,1,0,0,0,0
green_618,['green'],0,1,0,0,0,0
green_645,['green'],0,1,0,0,0,0
green_696,['green'],0,1,0,0,0,0
green_701,['green'],0,1,0,0,0,0
green_730,['green'],0,1,0,0,0,0
green_802,['green'],0,1,0,0,0,0
green_803,['green'],0,1,0,0,0,0
green_838,['green'],0,1,0,0,0,0
green_902,['green'],0,1,0,0,0,0
green_931,['green'],0,1,0,0,0,0
green_959,['green'],0,1,0,0,0,0
green_984,['green'],0,1,0,0,0,0
green_986,['green'],0,1,0,0,0,0
green_1004,['green'],0,1,0,0,0,0
green_1073,['green'],0,1,0,0,0,0
green_1074,['green'],0,1,0,0,0,0
green_1084,['green'],0,1,0,0,0,0
green_1128,['green'],0,1,0,0,0,0
green_1177,['green'],0,1,0,0,0,0
green_1195,['green'],0,1,0,0,0,0
green_1222,['green'],0,1,0,0,0,0
green_1277,['green'],0,1,0,0,0,0
green_1283,['green'],0,1,0,0,0,0
green_1301,['green'],0,1,0,0,0,0
green_1302,['green'],0,1,0,0,0,0
green_1318,['green'],0,1,0,0,0,0
green_1345,['green'],0,1,0,0,0,0
green_1346,['green'],0,1,0,0,0,0
green_1425,['green'],0,1,0,0,0,0
green_1435,['green'],0,1,0,0,0,0
green_1450,['green'],0,1,0,0,0,0
green_1457,['green'],0,1,0,0,0,0
green_1458,['green'],0,1,0,0,0,0
green_1481,['green'],0,1,0,0,0,0
green_1485,['green'],0,1,0,0,0,0
green_1530,['green'],0,1,0,0,0,0
green_1580,['green'],0,1,0,0,0,0
green_1613,['green'],0,1,0,0,0,0
green_1690,['green'],0,1,0,0,0,0
green_1706,['green'],0,1,0,0,0,0
green_1708,['green'],0,1,0,0,0,0
green_1712,['green'],0,1,0,0,0,0
green_1771,['green'],0,1,0,0,0,0
green_1780,['green'],0,1,0,0,0,0
green_1818,['green'],0,1,0,0,0,0
green_1828,['green'],0,1,0,0,0,0
green_1846,['green'],0,1,0,0,0,0
green_1853,['green'],0,1,0,0,0,0
green_1868,['green'],0,1,0,0,0,0
green_1874,['green'],0,1,0,0,0,0
green_1883,['green'],0,1,0,0,0,0
green_1924,['green'],0,1,0,0,0,0
green_1940,['green'],0,1,0,0,0,0
green_1959,['green'],0,1,0,0,0,0
green_1988,['green'],0,1,0,0,0,0
green_2011,['green'],0,1,0,0,0,0
green_2037,['green'],0,1,0,0,0,0
green_2131,['green'],0,1,0,0,0,0
green_2208,['green'],0,1,0,0,0,0
green_2233,['green'],0,1,0,0,0,0
green_2247,['green'],0,1,0,0,0,0
green_2277,['green'],0,1,0,0,0,0
green_2286,['green'],0,1,0,0,0,0
green_2312,['green'],0,1,0,0,0,0
green_2340,['green'],0,1,0,0,0,0
green_2357,['green'],0,1,0,0,0,0
green_2364,['green'],0,1,0,0,0,0
green_2383,['green'],0,1,0,0,0,0
green_2384,['green'],0,1,0,0,0,0
green_2388,['green'],0,1,0,0,0,0
green_2389,['green'],0,1,0,0,0,0
green_2390,['green'],0,1,0,0,0,0
green_2415,['green'],0,1,0,0,0,0
green_2560,['green'],0,1,0,0,0,0
green_2570,['green'],0,1,0,0,0,0
green_2608,['green'],0,1,0,0,0,0
green_2618,['green'],0,1,0,0,0,0
green_2629,['green'],0,1,0,0,0,0
green_2674,['green'],0,1,0,0,0,0
green_2699,['green'],0,1,0,0,0,0
green_2706,['green'],0,1,0,0,0,0
green_2743,['green'],0,1,0,0,0,0
green_2782,['green'],0,1,0,0,0,0
green_2801,['green'],0,1,0,0,0,0
green_2843,['green'],0,1,0,0,0,0
green_2853,['green'],0,1,0,0,0,0
green_2885,['green'],0,1,0,0,0,0
green_2897,['green'],0,1,0,0,0,0
green_2908,['green'],0,1,0,0,0,0
green_2934,['green'],0,1,0,0,0,0
green_3002,['green'],0,1,0,0,0,0
green_3018,['green'],0,1,0,0,0,0
green_3022,['green'],0,1,0,0,0,0
green_3059,['green'],0,1,0,0,0,0
green_3110,['green'],0,1,0,0,0,0
green_3139,['green'],0,1,0,0,0,0
green_3177,['green'],0,1,0,0,0,0
green_3186,['green'],0,1,0,0,0,0
green_3198,['green'],0,1,0,0,0,0
green_3200,['green'],0,1,0,0,0,0
green_3267,['green'],0,1,0,0,0,0
green_3277,['green'],0,1,0,0,0,0
green_3283,['green'],0,1,0,0,0,0
green_3295,['green'],0,1,0,0,0,0
green_3311,['green'],0,1,0,0,0,0
green_3313,['green'],0,1,0,0,0,0
green_3320,['green'],0,1,0,0,0,0
green_3326,['green'],0,1,0,0,0,0
green_3366,['green'],0,1,0,0,0,0
green_3467,['green'],0,1,0,0,0,0
green_3556,['green'],0,1,0,0,0,0
green_3560,['green'],0,1,0,0,0,0
green_3624,['green'],0,1,0,0,0,0
green_3629,['green'],0,1,0,0,0,0
green_3636,['green'],0,1,0,0,0,0
green_3647,['green'],0,1,0,0,0,0
green_3666,['green'],0,1,0,0,0,0
green_3679,['green'],0,1,0,0,0,0
green_3680,['green'],0,1,0,0,0,0
green_3727,['green'],0,1,0,0,0,0
green_3773,['green'],0,1,0,0,0,0
green_3781,['green'],0,1,0,0,0,0
green_3786,['green'],0,1,0,0,0,0
green_3809,['green'],0,1,0,0,0,0
green_3849,['green'],0,1,0,0,0,0
green_3883,['green'],0,1,0,0,0,0
green_3917,['green'],0,1,0,0,0,0
green_3929,['green'],0,1,0,0,0,0
green_3949,['green'],0,1,0,0,0,0
green_3952,['green'],0,1,0,0,0,0
green_3953,['green'],0,1,0,0,0,0
green_3973,['green'],0,1,0,0,0,0
green_3979,['green'],0,1,0,0,0,0
green_3988,['green'],0,1,0,0,0,0
green_3991,['green'],0,1,0,0,0,0
green_3998,['green'],0,1,0,0,0,0
green_4003,['green'],0,1,0,0,0,0
green_4016,['green'],0,1,0,0,0,0
green_4024,['green'],0,1,0,0,0,0
green_4035,['green'],0,1,0,0,0,0
green_4037,['green'],0,1,0,0,0,0
green_4055,['green'],0,1,0,0,0,0
green_4080,['green'],0,1,0,0,0,0
green_4081,['green'],0,1,0,0,0,0
green_4107,['green'],0,1,0,0,0,0
green_4132,['green'],0,1,0,0,0,0
green_4171,['green'],0,1,0,0,0,0
green_4172,['green'],0,1,0,0,0,0
green_4209,['green'],0,1,0,0,0,0
green_4210,['green'],0,1,0,0,0,0
green_4217,['green'],0,1,0,0,0,0
green_4258,['green'],0,1,0,0,0,0
green_4301,['green'],0,1,0,0,0,0
green_4314,['green'],0,1,0,0,0,0
green_4361,['green'],0,1,0,0,0,0
green_4384,['green'],0,1,0,0,0,0
green_4414,['green'],0,1,0,0,0,0
